symb:flow_direction,_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
out,1055272701,192.168.84.140,192.168.247.16,52770.0,2878.0,1224,897,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272701,192.168.84.140,10.96.12.52,52770.0,2878.0,1259,897,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
in,1055272703,192.168.235.192,192.168.84.140,17351.0,8080.0,4824,2290,GET /scripts/pet-form/pet-form.template.html,>scripts>pet-form>pet-form.template.html,31101.0,200.0,get,user,api-gateway
in,1055272703,192.168.235.192,192.168.84.140,17351.0,8080.0,29963,931,GET /api/customer/owners/2/pets/2,>api>customer>owners>2>pets>2,31101.0,200.0,get,user,api-gateway
out,1055272703,192.168.84.140,10.104.6.175,51770.0,8080.0,66020,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
out,1055272703,192.168.84.140,10.96.12.52,52770.0,2878.0,1285,753,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
out,1055272703,192.168.84.140,192.168.247.16,52770.0,2878.0,1260,753,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272703,192.168.84.140,10.104.6.175,51770.0,8080.0,24306,1105,GET /owners/2/pets/2,>owners>2>pets>2,8080.0,200.0,get,api-gateway,customers-service
out,1055272703,192.168.84.140,192.168.247.62,51770.0,8080.0,65988,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
out,1055272703,192.168.84.140,192.168.247.62,51770.0,8080.0,24269,1105,GET /owners/2/pets/2,>owners>2>pets>2,8080.0,200.0,get,api-gateway,customers-service
in,1055272703,192.168.235.192,192.168.84.140,17351.0,8080.0,74771,912,GET /api/customer/petTypes,>api>customer>petTypes,31101.0,200.0,get,user,api-gateway
in,1055272705,192.168.235.192,192.168.84.140,17351.0,8080.0,55817,919,GET /api/gateway/owners/2,>api>gateway>owners>2,31101.0,200.0,get,user,api-gateway
